nom_voltage,nom_temperature,nom_process,related_pin D,related_pin ISO,timing_type combinational,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,0.1,0.0224081
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,0.1,0.0231294
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,0.1,0.0242834
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,0.1,0.0264458
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,0.1,0.0304200
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,0.1,0.0376434
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,0.1,0.0509546
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,0.25, 0.0235762
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,0.25,0.0243241
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,0.25,0.0255133
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,0.25,0.0277201
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,0.25,0.0317640
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,0.25,0.0390213
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,0.25,0.0523462
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,0.5, 0.0233720
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,0.5,0.0241765
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,0.5,0.0254366
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,0.5,0.0277644
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,0.5,0.0319930
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,0.5,0.0395146
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,0.5,0.0531553
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,1, 0.0193455
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,1,0.0202561
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,1,0.0217185
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,1,0.0244314
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,1,0.0292925
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,1,0.0378495
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,1,0.0524070
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,2, 0.0072790
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,2,0.0082962
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,2,0.0099411
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,2,0.0130705
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,2,0.0188335
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,2,0.0288663
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,2,0.0461802
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,4, -0.0219032
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,4,-0.0207341
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,4,-0.0188260
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,4,-0.0151524
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,4,-0.0082752
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,4,0.0046357
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,4,0.0253476
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,8, -0.0830861
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,8,-0.0818440
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,8,-0.0797883
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,8,-0.0757006
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,8,-0.0678559
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,8,-0.0527522
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,8,-0.0268851
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,0.1,0.0132991
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,0.1,0.0139188
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,0.1,0.0149300
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,0.1,0.0170135
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,0.1,0.0214203
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,0.1,0.0304730
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,0.1,0.0497755
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,0.25, 0.0159958
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,0.25,0.0165245
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,0.25,0.0174842
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,0.25,0.0194066
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,0.25,0.0233988
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,0.25,0.0319201
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,0.25,0.0505129
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,0.5, 0.0214063
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,0.5,0.0218835
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,0.5,0.0226909
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,0.5,0.0243289
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,0.5,0.0280087
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,0.5,0.0360060
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,0.5,0.0537294
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,1, 0.0315626
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,1,0.0320878
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,1,0.0329703
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,1,0.0347283
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,1,0.0380142
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,1,0.0456343
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,1,0.0621662
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,2, 0.0522984
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,2,0.0527495
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,2,0.0535161
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,2,0.0550690
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,2,0.0586582
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,2,0.0657808
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,2,0.0816519
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,4, 0.0925107
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,4,0.0928739
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,4,0.0936661
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,4,0.0953958
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,4,0.0990334
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,4,0.1073818
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,4,0.1232705
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,8, 0.1746468
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,8,0.1752131
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,8,0.1752131
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,8,0.1767303
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,8,0.1804857
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,8,0.1881885
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,8,0.2046842
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,0.1,0.0239537
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,0.1,0.0247689
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,0.1,0.0260698
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,0.1,0.0285039
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,0.1,0.0329392
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,0.1,0.0410383
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,0.1,0.0566476
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,0.25, 0.0294869
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,0.25,0.0303557
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,0.25,0.0317368
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,0.25,0.0342203
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,0.25,0.0386705
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,0.25,0.0466822
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,0.25,0.0621262
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,0.5, 0.0377010
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,0.5,0.0386375
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,0.5,0.0401279
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,0.5,0.0429532
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,0.5,0.0480592
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,0.5,0.0569119
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,0.5,0.0724649
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,1, 0.0504785
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,1,0.0515213
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,1,0.0532054
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,1,0.0566099
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,1,0.0623700
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,1,0.0726027
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,1,0.0900824
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,2, 0.0716787
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,2,0.0728527
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,2,0.0748499
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,2,0.0784649
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,2,0.0852424
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,2,0.0975901
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,2,0.1183007
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,4, 0.1082529
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,4,0.1098395
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,4,0.1118649
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,4,0.1158688
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,4,0.1237809
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,4,0.1385021
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,4,0.1636829
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,8, 0.1773328
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,8,0.1786273
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,8,0.1807849
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,8,0.1850988
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,8,0.1937118
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,8,0.2102763
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,8,0.2413042
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0118363
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0125443
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0138050
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0163543
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0215501
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0328094
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0569874
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.25, 0.0151040
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.25,0.0156746
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.25,0.0167255
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.25,0.0188976
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.25,0.0235299
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.25,0.0339837
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.25,0.0575956
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.0220586
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.5,0.0226949
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.5,0.0237767
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.5,0.0257730
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.5,0.0301544
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.5,0.0392453
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.5,0.0604587
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,1, 0.0351705
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,1,0.0357428
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,1,0.0366057
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,1,0.0384343
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,1,0.0425082
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,1,0.0512497
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,1,0.0704967
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,2, 0.0592224
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,2,0.0596193
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,2,0.0605933
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,2,0.0623617
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,2,0.0666743
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,2,0.0759714
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,2,0.0937956
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,4, 0.1068922
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,4,0.1068922
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,4,0.1072995
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,4,0.1089326
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,4,0.1130535
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,4,0.1231856
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,4,0.1410621
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,8, 0.2009887
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,8,0.2012131
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,8,0.2017385
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,8,0.2029826
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,8,0.2058964
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,8,0.2151706
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,8,0.2333504
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.1,0.0350525
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.1,0.0357903
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.1,0.0369615
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.1,0.0391701
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.1,0.0431902
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.1,0.0504227
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.1,0.0638474
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.25, 0.0390725
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.25,0.0398038
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.25,0.0409782
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.25,0.0431505
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.25,0.0471276
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.25,0.0543765
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.25,0.0676983
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.5, 0.0448230
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.5,0.0455789
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.5,0.0467755
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.5,0.0489994
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.5,0.0530364
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.5,0.0602912
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.5,0.0736153
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,1, 0.0532568
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,1,0.0540442
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,1,0.0552792
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,1,0.0575883
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,1,0.0617810
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,1,0.0692493
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,1,0.0828056
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,2, 0.0649100
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,2,0.0657957
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,2,0.0672060
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,2,0.0698243
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,2,0.0746419
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,2,0.0827314
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,2,0.0971206
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,4, 0.0814427
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,4,0.0824512
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,4,0.0840774
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,4,0.0871262
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,4,0.0926358
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,4,0.1022821
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,4,0.1185078
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,8, 0.1065403
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,8,0.1076861
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,8,0.1095428
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,8,0.1130780
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,8,0.1196118
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,8,0.1314742
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,8,0.1508931
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.1,0.0129159
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.1,0.0135266
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.1,0.0146195
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.1,0.0167314
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.1,0.0211672
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.1,0.0303395
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.1,0.0496103
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.25, 0.0134436
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.25,0.0140574
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.25,0.0151060
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.25,0.0171695
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.25,0.0216013
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.25,0.0305774
