nom_voltage,nom_temperature,nom_process,related_pin A,related_pin EN,timing_type combinational,timing_type three_state_enable,timing_type three_state_disable,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,13.3032,0.0603483
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,13.3032,0.0603876
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,13.3032,0.0604527
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,13.3032,0.0605824
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,13.3032,0.0608388
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,13.3032,0.0613410
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,13.3032,0.0623081
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,13.4532, 0.0609711
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,13.4532,0.0610106
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,13.4532,0.0610763
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,13.4532,0.0612067
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,13.4532,0.0614642
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,13.4532,0.0619667
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,13.4532,0.0629307
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,13.7032, 0.0578809
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,13.7032,0.0579184
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,13.7032,0.0579810
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,13.7032,0.0581056
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,13.7032,0.0583530
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,13.7032,0.0588409
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,13.7032,0.0598614
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,14.2032, 0.0453433
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,14.2032,0.0454387
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,14.2032,0.0455025
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,14.2032,0.0456298
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,14.2032,0.0458831
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,14.2032,0.0462950
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,14.2032,0.0472478
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,15.2032, 0.0111766
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,15.2032,0.0112164
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,15.2032,0.0112825
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,15.2032,0.0114144
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,15.2032,0.0116769
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,15.2032,0.0121962
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,15.2032,0.0132121
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,17.2032, -0.0686141
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,17.2032,-0.0685705
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,17.2032,-0.0684932
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,17.2032,-0.0683537
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,17.2032,-0.0680864
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,17.2032,-0.0675475
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,17.2032,-0.0664637
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,21.2032, -0.2418063
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,21.2032,-0.2417621
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,21.2032,-0.2416884
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,21.2032,-0.2415406
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,21.2032,-0.2412440
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,21.2032,-0.2406471
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,21.2032,-0.2394415
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,13.3032,0.0070495
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,13.3032,0.0070550
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,13.3032,0.0070642
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,13.3032,0.0070828
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,13.3032,0.0071244
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,13.3032,0.0072119
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,13.3032,0.0073933
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,13.4532, 0.0071607
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,13.4532,0.0071643
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,13.4532,0.0071704
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,13.4532,0.0071826
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,13.4532,0.0072291
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,13.4532,0.0073458
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,13.4532,0.0075745
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,13.7032, 0.0078815
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,13.7032,0.0078871
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,13.7032,0.0078967
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,13.7032,0.0079160
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,13.7032,0.0079560
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,13.7032,0.0080403
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,13.7032,0.0082271
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,14.2032, 0.0097382
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,14.2032,0.0097552
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,14.2032,0.0097644
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,14.2032,0.0097829
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,14.2032,0.0098210
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,14.2032,0.0098258
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,14.2032,0.0099639
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,15.2032, 0.0134608
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,15.2032,0.0134627
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,15.2032,0.0134661
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,15.2032,0.0134730
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,15.2032,0.0134874
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,15.2032,0.0135323
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,15.2032,0.0136834
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,17.2032, 0.0213619
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,17.2032,0.0213662
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,17.2032,0.0213732
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,17.2032,0.0213866
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,17.2032,0.0214114
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,17.2032,0.0214548
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,17.2032,0.0215511
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,21.2032, 0.0361994
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,21.2032,0.0362028
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,21.2032,0.0362084
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,21.2032,0.0362197
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,21.2032,0.0362423
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,21.2032,0.0362883
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,21.2032,0.0363850
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,13.3032,0.0692420
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,13.3032,0.0692829
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,13.3032,0.0693507
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,13.3032,0.0694857
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,13.3032,0.0697533
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,13.3032,0.0702807
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,13.3032,0.0713134
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,13.4532, 0.0826537
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,13.4532,0.0826942
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,13.4532,0.0827615
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,13.4532,0.0828960
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,13.4532,0.0831635
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,13.4532,0.0836928
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,13.4532,0.0848521
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,13.7032, 0.1041665
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,13.7032,0.1042065
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,13.7032,0.1042732
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,13.7032,0.1044067
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,13.7032,0.1046759
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,13.7032,0.1052020
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,13.7032,0.1062422
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,14.2032, 0.1396553
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,14.2032,0.1396962
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,14.2032,0.1397644
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,14.2032,0.1399010
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,14.2032,0.1401742
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,14.2032,0.1407203
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,14.2032,0.1416610
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,15.2032, 0.2001842
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,15.2032,0.2002243
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,15.2032,0.2002908
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,15.2032,0.2004269
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,15.2032,0.2007638
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,15.2032,0.2013265
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,15.2032,0.2024433
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,17.2032, 0.3098897
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,17.2032,0.3099350
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,17.2032,0.3100106
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,17.2032,0.3101613
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,17.2032,0.3104615
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,17.2032,0.3110592
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,17.2032,0.3124369
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,21.2032, 0.5162735
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,21.2032,0.5163220
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,21.2032,0.5164026
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,21.2032,0.5165641
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,21.2032,0.5168868
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,21.2032,0.5175318
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,21.2032,0.5188214
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,13.3032,0.0057775
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,13.3032,0.0057832
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,13.3032,0.0057930
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,13.3032,0.0058131
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,13.3032,0.0058551
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,13.3032,0.0059679
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,13.3032,0.0061712
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,13.4532, 0.0061723
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,13.4532,0.0061786
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,13.4532,0.0061892
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,13.4532,0.0062105
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,13.4532,0.0062545
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,13.4532,0.0063534
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,13.4532,0.0065018
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,13.7032, 0.0071390
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,13.7032,0.0071428
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,13.7032,0.0071492
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,13.7032,0.0071624
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,13.7032,0.0071928
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,13.7032,0.0072734
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,13.7032,0.0074959
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,14.2032, 0.0095478
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,14.2032,0.0095508
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,14.2032,0.0095559
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,14.2032,0.0095665
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,14.2032,0.0096607
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,14.2032,0.0097168
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,14.2032,0.0099611
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,15.2032, 0.0144840
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,15.2032,0.0144874
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,15.2032,0.0144929
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,15.2032,0.0145061
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,15.2032,0.0145061
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,15.2032,0.0145061
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,15.2032,0.0146281
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,17.2032, 0.0232316
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,17.2032,0.0232378
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,17.2032,0.0232475
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,17.2032,0.0232626
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,17.2032,0.0232878
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,17.2032,0.0233360
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,17.2032,0.0234389
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,21.2032, 0.0397856
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,21.2032,0.0397883
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,21.2032,0.0397927
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,21.2032,0.0398016
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,21.2032,0.0398194
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,21.2032,0.0398553
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,21.2032,0.0399306
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,13.3032,0.0438340
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,13.3032,0.0438655
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,13.3032,0.0439361
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,13.3032,0.0441144
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,13.3032,0.0445008
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,13.3032,0.0451706
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,13.3032,0.0463610
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,13.4532, 0.0441220
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,13.4532,0.0441954
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,13.4532,0.0443190
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,13.4532,0.0445708
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,13.4532,0.0448588
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,13.4532,0.0456123
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,13.4532,0.0472337
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,13.7032, 0.0381279
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,13.7032,0.0382203
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,13.7032,0.0383626
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,13.7032,0.0386122
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,13.7032,0.0394904
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,13.7032,0.0406878
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,13.7032,0.0427806
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,14.2032, 0.0183088
