nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,4, -0.0029187
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,4,-0.0018027
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,4,0.0001338
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,4,0.0036936
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,4,0.0103039
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,4,0.0216349
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,4,0.0412594
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,8, -0.0720806
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,8,-0.0708753
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,8,-0.0688849
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,8,-0.0650076
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,8,-0.0576639
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,8,-0.0443044
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,8,-0.0206151
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.1,0.0208801
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.1,0.0215116
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.1,0.0226845
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.1,0.0248990
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.1,0.0295864
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.1,0.0390475
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.1,0.0586505
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.25, 0.0216602
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.25,0.0223224
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.25,0.0233178
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.25,0.0255488
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.25,0.0301742
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.25,0.0394598
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.25,0.0589302
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.5, 0.0251763
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.5,0.0257533
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.5,0.0266416
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.5,0.0288378
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.5,0.0331475
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.5,0.0419474
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.5,0.0607777
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,1, 0.0327363
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,1,0.0332956
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,1,0.0342729
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,1,0.0361043
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,1,0.0403398
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,1,0.0484011
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,1,0.0666453
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,2, 0.0474944
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,2,0.0480706
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,2,0.0490488
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,2,0.0509659
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,2,0.0543326
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,2,0.0624300
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,2,0.0795196
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,4, 0.0750892
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,4,0.0756084
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,4,0.0764850
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,4,0.0782644
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,4,0.0821373
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,4,0.0905854
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,4,0.1066998
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,8, 0.1257170
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,8,0.1262108
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,8,0.1269093
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,8,0.1288692
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,8,0.1334209
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,8,0.1418640
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,8,0.1598403
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.1,0.0421099
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.1,0.0431289
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.1,0.0447721
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.1,0.0478168
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.1,0.0533543
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.1,0.0630782
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.1,0.0802090
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.25, 0.0477228
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.25,0.0487335
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.25,0.0503419
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.25,0.0533612
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.25,0.0588222
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.25,0.0684745
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.25,0.0854808
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.5, 0.0584990
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.5,0.0594981
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.5,0.0611107
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.5,0.0641497
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.5,0.0696014
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.5,0.0791075
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.5,0.0959450
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,1, 0.0764624
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,1,0.0775117
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,1,0.0792202
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,1,0.0824471
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,1,0.0882686
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,1,0.0984547
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,1,0.1160948
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,2, 0.1069262
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,2,0.1080528
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,2,0.1098829
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,2,0.1134381
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,2,0.1198461
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,2,0.1315667
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,2,0.1511159
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,4, 0.1596095
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,4,0.1608000
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,4,0.1627748
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,4,0.1665968
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,4,0.1739147
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,4,0.1877270
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,4,0.2103170
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,8, 0.2549162
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,8,0.2561790
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,8,0.2582815
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,8,0.2625839
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,8,0.2704643
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,8,0.2855252
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,8,0.3129126
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.1,0.0218520
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.1,0.0224776
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.1,0.0235063
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.1,0.0260076
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.1,0.0310348
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.1,0.0414968
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.1,0.0635985
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.25, 0.0220079
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.25,0.0227002
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.25,0.0238070
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.25,0.0262849
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.25,0.0313075
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.25,0.0417562
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.25,0.0638206
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.5, 0.0256964
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.5,0.0261932
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.5,0.0272672
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.5,0.0292846
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.5,0.0338256
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.5,0.0436714
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.5,0.0649833
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,1, 0.0356521
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,1,0.0362692
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,1,0.0372127
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,1,0.0391062
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,1,0.0430607
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,1,0.0519101
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,1,0.0715282
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,2, 0.0552694
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,2,0.0556634
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,2,0.0564716
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,2,0.0583785
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,2,0.0615274
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,2,0.0699847
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,2,0.0878536
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,4, 0.0904103
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,4,0.0908366
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,4,0.0916792
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,4,0.0932679
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,4,0.0964827
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,4,0.1048334
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,4,0.1221899
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,8, 0.1566604
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,8,0.1571436
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,8,0.1580139
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,8,0.1591470
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,8,0.1627173
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,8,0.1695630
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,8,0.1867783
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.1,0.0569255
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.1,0.0578816
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.1,0.0594099
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.1,0.0622568
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.1,0.0674362
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.1,0.0765049
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.1,0.0924817
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.25, 0.0610088
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.25,0.0619384
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.25,0.0634647
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.25,0.0663079
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.25,0.0714689
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.25,0.0805533
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.25,0.0964676
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.5, 0.0676463
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.5,0.0685898
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.5,0.0700905
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.5,0.0729008
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.5,0.0779890
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.5,0.0869813
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.5,0.1029175
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,1, 0.0793969
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,1,0.0803453
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,1,0.0818688
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,1,0.0846892
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,1,0.0897955
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,1,0.0987919
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,1,0.1147297
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,2, 0.0989276
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,2,0.0999252
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,2,0.1016441
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,2,0.1045537
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,2,0.1097127
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,2,0.1189041
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,2,0.1348940
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,4, 0.1311601
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,4,0.1321963
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,4,0.1338624
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,4,0.1369997
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,4,0.1429117
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,4,0.1527542
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,4,0.1696778
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,8, 0.1851033
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,8,0.1861803
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,8,0.1881661
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,8,0.1916664
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,8,0.1977701
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,8,0.2088814
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,8,0.2283867
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.1,0.0251189
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.1,0.0257125
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.1,0.0268388
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.1,0.0291643
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.1,0.0336731
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.1,0.0429352
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.1,0.0622122
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.25, 0.0251052
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.25,0.0257797
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.25,0.0268695
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.25,0.0291067
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.25,0.0337759
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.25,0.0430974
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.25,0.0623246
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.5, 0.0255897
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.5,0.0262364
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.5,0.0272983
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.5,0.0294960
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.5,0.0340982
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.5,0.0434971
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.5,0.0625922
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,1, 0.0279019
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,1,0.0285529
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,1,0.0296154
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,1,0.0317757
