nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.064,0.5,0.4065523
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.128,0.5,0.4236981
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.256,0.5,0.4498440
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.512,0.5,0.4874601
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,1.024,0.5,0.5411709
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.016,1, 0.4248084
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.032,1,0.4321412
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.064,1,0.4426039
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.128,1,0.4598349
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.256,1,0.4859788
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.512,1,0.5237623
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,1.024,1,0.5773139
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.016,2, 0.4842115
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.032,2,0.4915035
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.064,2,0.5020342
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.128,2,0.5195059
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.256,2,0.5454791
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.512,2,0.5829153
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,1.024,2,0.6373401
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.016,4, 0.5750993
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.032,4,0.5824556
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.064,4,0.5930969
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.128,4,0.6105469
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.256,4,0.6369627
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.512,4,0.6749609
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,1.024,4,0.7290359
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.016,8, 0.7154814
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.032,8,0.7230241
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.064,8,0.7339100
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.128,8,0.7518393
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.256,8,0.7793236
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,0.512,8,0.8186916
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,1,0,1.024,8,0.8739544
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.016,0.1,0.1186058
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.032,0.1,0.1219941
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.064,0.1,0.1271538
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.128,0.1,0.1359935
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.256,0.1,0.1507041
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.512,0.1,0.1751687
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,1.024,0.1,0.2203775
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.016,0.25, 0.1184466
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.032,0.25,0.1215512
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.064,0.25,0.1266279
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.128,0.25,0.1355722
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.256,0.25,0.1502506
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.512,0.25,0.1750016
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,1.024,0.25,0.2205690
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.1184970
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.032,0.5,0.1217025
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.064,0.5,0.1267386
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.128,0.5,0.1356376
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.256,0.5,0.1503383
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.512,0.5,0.1748388
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,1.024,0.5,0.2208263
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.016,1, 0.1184503
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.032,1,0.1216284
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.064,1,0.1266012
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.128,1,0.1350673
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.256,1,0.1503796
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.512,1,0.1748586
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,1.024,1,0.2210844
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.016,2, 0.1193540
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.032,2,0.1231482
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.064,2,0.1268617
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.128,2,0.1357456
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.256,2,0.1497713
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.512,2,0.1739362
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,1.024,2,0.2202425
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.016,4, 0.1206136
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.032,4,0.1240420
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.064,4,0.1301023
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.128,4,0.1389823
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.256,4,0.1528083
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.512,4,0.1767641
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,1.024,4,0.2220888
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.016,8, 0.1240078
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.032,8,0.1276025
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.064,8,0.1340088
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.128,8,0.1431805
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.256,8,0.1565545
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,0.512,8,0.1813485
0.750000,-40.000000,0.99,1,0,1,1,0,0,0,0,1,1.024,8,0.2270763
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.016,0.1,0.1735884
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.032,0.1,0.1781770
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.064,0.1,0.1849793
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.128,0.1,0.1968696
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.256,0.1,0.2168046
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.512,0.1,0.2509453
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,1.024,0.1,0.3124010
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.016,0.25, 0.1838722
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.032,0.25,0.1883702
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.064,0.25,0.1951219
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.128,0.25,0.2069137
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.256,0.25,0.2272008
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.512,0.25,0.2612149
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,1.024,0.25,0.3222357
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.016,0.5, 0.2028535
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.032,0.5,0.2073046
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.064,0.5,0.2141852
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.128,0.5,0.2261141
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.256,0.5,0.2462052
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.512,0.5,0.2805029
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,1.024,0.5,0.3411503
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.016,1, 0.2397007
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.032,1,0.2442060
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.064,1,0.2509872
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.128,1,0.2628639
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.256,1,0.2830236
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.512,1,0.3170691
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,1.024,1,0.3781167
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.016,2, 0.3120863
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.032,2,0.3165007
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.064,2,0.3232910
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.128,2,0.3351494
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.256,2,0.3551186
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.512,2,0.3894157
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,1.024,2,0.4504128
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.016,4, 0.4394330
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.032,4,0.4445554
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.064,4,0.4519745
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.128,4,0.4648113
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.256,4,0.4861046
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.512,4,0.5212590
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,1.024,4,0.5829612
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.016,8, 0.6328278
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.032,8,0.6389361
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.064,8,0.6478400
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.128,8,0.6631802
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.256,8,0.6877402
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,0.512,8,0.7271601
0.750000,-40.000000,0.99,0,1,1,0,1,1,0,0,0,1.024,8,0.7919618
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.016,0.1,0.0714592
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.032,0.1,0.0750440
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.064,0.1,0.0818026
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.128,0.1,0.0944920
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.256,0.1,0.1190008
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.512,0.1,0.1698712
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,1.024,0.1,0.2743116
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.016,0.25, 0.0709944
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.032,0.25,0.0753484
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.064,0.25,0.0818355
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.128,0.25,0.0943627
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.256,0.25,0.1195603
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.512,0.25,0.1698445
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,1.024,0.25,0.2740848
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.016,0.5, 0.0712596
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.032,0.5,0.0755736
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.064,0.5,0.0817343
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.128,0.5,0.0946190
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.256,0.5,0.1195756
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.512,0.5,0.1697574
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,1.024,0.5,0.2740232
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.016,1, 0.0712417
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.032,1,0.0752605
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.064,1,0.0819357
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.128,1,0.0946320
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.256,1,0.1196099
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.512,1,0.1696626
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,1.024,1,0.2742340
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.016,2, 0.0715787
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.032,2,0.0757541
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.064,2,0.0822441
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.128,2,0.0951454
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.256,2,0.1202499
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.512,2,0.1703643
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,1.024,2,0.2746245
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.016,4, 0.0853356
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.032,4,0.0887510
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.064,4,0.0946429
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.128,4,0.1069301
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.256,4,0.1299893
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.512,4,0.1776565
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,1.024,4,0.2798284
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.016,8, 0.1156420
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.032,8,0.1192009
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.064,8,0.1246409
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.128,8,0.1360000
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.256,8,0.1580916
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,0.512,8,0.2032602
0.750000,-40.000000,0.99,0,1,1,0,1,0,1,0,0,1.024,8,0.2983286
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.016,0.1,0.3291538
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.032,0.1,0.3364856
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.064,0.1,0.3470307
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.128,0.1,0.3647132
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.256,0.1,0.3911112
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.512,0.1,0.4292054
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,1.024,0.1,0.4837721
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.016,0.25, 0.3412499
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.032,0.25,0.3484612
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.064,0.25,0.3590749
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.128,0.25,0.3768237
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.256,0.25,0.4032105
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.512,0.25,0.4413506
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,1.024,0.25,0.4954425
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.016,0.5, 0.3659751
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.032,0.5,0.3732787
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.064,0.5,0.3838063
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.128,0.5,0.4011614
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.256,0.5,0.4278967
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.512,0.5,0.4658555
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,1.024,0.5,0.5202512
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.016,1, 0.4161868
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.032,1,0.4235607
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.064,1,0.4342853
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.128,1,0.4515526
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.256,1,0.4783611
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.512,1,0.5162304
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,1.024,1,0.5706006
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.016,2, 0.5178969
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.032,2,0.5251229
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.064,2,0.5359995
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.128,2,0.5533578
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.256,2,0.5798295
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.512,2,0.6179407
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,1.024,2,0.6723236
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.016,4, 0.7208892
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.032,4,0.7282129
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.064,4,0.7388982
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.128,4,0.7560973
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.256,4,0.7823103
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.512,4,0.8201633
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,1.024,4,0.8746392
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.016,8, 1.1228501
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.032,8,1.1303248
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.064,8,1.1411136
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.128,8,1.1588115
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.256,8,1.1855557
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,0.512,8,1.2239303
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,1,0,1.024,8,1.2785972
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,0,1,0.016,0.1,0.1220082
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,0,1,0.032,0.1,0.1255861
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,0,1,0.064,0.1,0.1306382
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,0,1,0.128,0.1,0.1388437
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,0,1,0.256,0.1,0.1542011
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,0,1,0.512,0.1,0.1785348
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,0,1,1.024,0.1,0.2239280
0.750000,-40.000000,0.99,0,1,1,0,1,0,0,0,1,0.016,0.25, 0.1219227
